10000 78408
7839 7940 5.515457
7840 7740 5.303778
7840 7739 5.374117
7840 7740 5.303778
7840 7939 5.517270
7840 7940 5.445189
7840 7741 5.234550
7840 7841 5.303863
7840 7941 5.374160
7841 7741 5.162674
7841 7740 5.232639
7841 7741 5.162674
7841 7940 5.376021
7841 7941 5.304288
7841 7742 5.094009
7841 7842 5.163389
7841 7942 5.233787
7842 7742 5.022814
7842 7741 5.092046
7842 7742 5.022814
7842 7941 5.235697
7842 7942 5.164660
7842 7743 4.955070
7842 7843 5.024523
7842 7943 5.095029
7843 7743 4.884962
7843 7742 4.953052
7843 7743 4.884962
7843 7942 5.096992
7843 7943 5.027042
7843 7744 4.818478
7843 7844 4.887994
7843 7944 4.958602
7844 7744 4.749782
7844 7743 4.816402
7844 7744 4.749782
7844 7943 4.960618
7844 7944 4.892064
7844 7745 4.684705
7844 7845 4.754257
7844 7945 4.824944
7845 7745 4.617492
7845 7744 4.682570
7845 7745 4.617492
7845 7944 4.827016
7845 7945 4.759911
7845 7746 4.553638
7845 7846 4.623185
7845 7946 4.693912
7846 7746 4.487544
7846 7745 4.551441
7846 7746 4.487544
7846 7945 4.696042
7846 7946 4.630013
7846 7747 4.424261
7846 7847 4.493759
7846 7947 4.564483
7847 7747 4.358470
7847 7746 4.422000
7847 7747 4.358470
7847 7946 4.566673
7847 7947 4.500910
7847 7748 4.294792
7847 7848 4.364202
7847 7948 4.434888
7848 7748 4.228157
7848 7747 4.292462
7848 7748 4.228157
7848 7947 4.437142
7848 7948 4.370515
7848 7749 4.162915
7848 7849 4.232220
7848 7949 4.302850
7849 7749 4.094292
7849 7748 4.160512
7849 7749 4.094292
7849 7948 4.305173
7849 7949 4.236563
7849 7750 4.026566
7849 7850 4.095770
7849 7950 4.166349
7850 7750 3.955152
7850 7749 4.024081
7850 7750 3.955152
7850 7949 4.168748
7850 7950 4.097373
7850 7751 3.884567
7850 7851 3.953693
7850 7951 4.024241
7851 7751 3.810159
7851 7750 3.881992
7851 7751 3.810159
7851 7950 4.026726
7851 7951 3.952392
7851 7752 3.737009
7851 7852 3.806082
7851 7952 3.876626
7852 7752 3.660090
7852 7751 3.734332
7852 7752 3.660090
7852 7951 3.879205
7852 7952 3.802393
7852 7753 3.585259
7852 7853 3.654294
7852 7953 3.724849
7853 7753 3.506857
7853 7752 3.582469
7853 7753 3.506857
7853 7952 3.727533
7853 7953 3.649250
7853 7754 3.431561
7853 7854 3.500548
7853 7954 3.571107
7854 7754 3.352795
7854 7753 3.428646
7854 7754 3.352795
7854 7953 3.573906
7854 7954 3.495247
7854 7755 3.278179
7854 7855 3.347082
7854 7955 3.417613
7855 7755 3.200066
7855 7754 3.275127
7855 7755 3.200066
7855 7954 3.420538
7855 7955 3.342498
7855 7756 3.126936
7855 7856 3.195698
7855 7956 3.266150
7856 7756 3.050058
7856 7755 3.123736
7856 7756 3.050058
7856 7955 3.269210
7856 7956 3.192359
7856 7757 2.978712
7856 7857 3.047267
7856 7957 3.117583
7857 7757 2.903215
7857 7756 2.975353
7857 7757 2.903215
7857 7956 3.120789
7857 7957 3.045278
7857 7758 2.833537
7857 7858 2.901825
7857 7958 2.971956
7858 7758 2.759203
7858 7757 2.830005
7858 7758 2.759203
7858 7957 2.975319
7858 7958 2.900944
7858 7759 2.690820
7858 7859 2.758797
7858 7959 2.828710
7859 7759 2.617263
7859 7758 2.687101
7859 7759 2.617263
7859 7958 2.832243
7859 7959 2.758639
7859 7760 2.549732
7859 7860 2.617373
7859 7960 2.687055
7860 7760 2.476540
7860 7759 2.545807
7860 7760 2.476540
7860 7959 2.690774
7860 7960 2.617550
7860 7761 2.409487
7860 7861 2.476779
7860 7961 2.546236
7861 7761 2.336320
7861 7760 2.405333
7861 7761 2.336320
7861 7960 2.550160
7861 7961 2.476995
7861 7762 2.269486
7861 7862 2.336431
7861 7962 2.405679
7862 7762 2.196101
7862 7761 2.265076
7862 7762 2.196101
7862 7961 2.409833
7862 7962 2.336497
7862 7763 2.129357
7862 7863 2.195958
7862 7963 2.265022
7863 7763 2.055590
7863 7762 2.124655
7863 7763 2.055590
7863 7962 2.269432
7863 7963 2.195775
7863 7764 1.988875
7863 7864 2.055139
7863 7964 2.124048
7864 7764 1.914628
7864 7763 1.983841
7864 7764 1.914628
7864 7963 2.128750
7864 7964 2.054685
7864 7765 1.847967
7864 7865 1.913895
7864 7965 1.982681
7865 7765 1.773178
7865 7764 1.842548
7865 7765 1.773178
7865 7964 1.987719
7865 7965 1.913197
7865 7766 1.706637
7865 7866 1.772229
7865 7966 1.840925
7866 7766 1.631284
7866 7765 1.700768
7866 7766 1.631284
7866 7965 1.846349
7866 7966 1.771363
7866 7767 1.564985
7866 7867 1.630227
7866 7967 1.698866
7867 7767 1.489081
7867 7766 1.558582
7867 7767 1.489081
7867 7966 1.704742
7867 7967 1.629318
7867 7768 1.423213
7867 7868 1.488071
7867 7968 1.556679
7868 7768 1.346809
7868 7767 1.416169
7868 7768 1.346809
7868 7967 1.563090
7868 7968 1.487288
7868 7769 1.281604
7868 7869 1.346009
7868 7969 1.414592
7869 7769 1.204728
7869 7768 1.273778
7869 7769 1.204728
7869 7968 1.421643
7869 7969 1.345505
7869 7770 1.140447
7869 7870 1.204273
7869 7970 1.272814
7870 7770 1.063085
7870 7769 1.131645
7870 7770 1.063085
7870 7969 1.280647
7870 7970 1.204171
7870 7771 1.000001
7870 7871 1.063037
7870 7971 1.131483
7871 7771 0.922005
7871 7770 0.989951
7871 7771 0.922005
7871 7970 1.140286
7871 7971 1.063360
7871 7772 0.860419
7871 7872 0.922329
7871 7972 0.990579
7872 7772 0.781468
7872 7771 0.848717
7872 7772 0.781468
7872 7971 1.000623
7872 7972 0.922990
7872 7773 0.721789
7872 7873 0.782033
7872 7973 0.849925
7873 7773 0.641341
7873 7772 0.707799
7873 7773 0.641341
7873 7972 0.861610
7873 7973 0.782869
7873 7774 0.584300
7873 7874 0.641955
7873 7974 0.709235
7874 7774 0.501503
7874 7773 0.566927
7874 7774 0.501503
7874 7973 0.723197
7874 7974 0.642774
7874 7775 0.448701
7874 7875 0.502012
7874 7975 0.568247
7875 7775 0.362183
7875 7774 0.425831
7875 7775 0.362183
7875 7974 0.585581
7875 7975 0.502666
7875 7776 0.317546
7875 7876 0.362479
7875 7976 0.426783
7876 7776 0.224859
7876 7775 0.284315
7876 7776 0.224859
7876 7975 0.449604
7876 7976 0.362890
7876 7777 0.200647
7876 7877 0.224945
7876 7977 0.284820
7877 7777 0.100386
7877 7776 0.142335
7877 7777 0.100386
7877 7976 0.317997
7877 7977 0.225136
7877 7778 0.141421
7877 7878 0.100352
7877 7978 0.142488
7878 7778 0.100352
7878 7777 0.000000
7878 7778 0.100352
7878 7977 0.200755
7878 7978 0.100404
7878 7779 0.200755
7878 7879 0.100404
7878 7979 0.000000
7879 7779 0.225113
7879 7778 0.142488
7879 7779 0.225113
7879 7978 0.141421
7879 7979 0.100369
7879 7780 0.318072
7879 7880 0.225090
7879 7980 0.142416
7880 7780 0.363016
7880 7779 0.284903
7880 7780 0.363016
7880 7979 0.200704
7880 7980 0.224978
7880 7781 0.449901
7880 7881 0.362845
7880 7981 0.284614
7881 7781 0.503093
7881 7780 0.427096
7881 7781 0.503093
7881 7980 0.317813
7881 7981 0.362584
7881 7782 0.586246
7881 7882 0.502728
7881 7982 0.426468
7882 7782 0.643664
7882 7781 0.568933
7882 7782 0.643664
7882 7981 0.449305
7882 7982 0.502318
7882 7783 0.724356
7882 7883 0.643127
7882 7983 0.567989
7883 7783 0.784282
7883 7782 0.710417
7883 7783 0.784282
7883 7982 0.585330
7883 7983 0.642585
7883 7784 0.863257
7883 7884 0.783626
7883 7984 0.709227
7884 7784 0.924832
7884 7783 0.851594
7884 7784 0.924832
7884 7983 0.723189
7884 7984 0.782994
7884 7785 1.002560
7884 7885 0.924118
7884 7985 0.850257
7885 7785 1.065337
7885 7784 0.992535
7885 7785 1.065337
7885 7984 0.861938
7885 7985 0.923471
7885 7786 1.142154
7885 7886 1.064640
7885 7986 0.991201
7886 7786 1.205859
7886 7785 1.133365
7886 7786 1.205859
7886 7985 1.001239
7886 7986 1.064036
7886 7787 1.282002
7886 7887 1.205239
7886 7987 1.132150
7887 7787 1.346474
7887 7786 1.274178
7887 7787 1.346474
7887 7986 1.140949
7887 7987 1.204737
7887 7788 1.422112
7887 7888 1.345975
7887 7988 1.273184
7888 7788 1.487234
7888 7787 1.415062
7888 7788 1.487234
7888 7987 1.281015
7888 7988 1.345610
7888 7789 1.562488
7888 7889 1.486882
7888 7989 1.414349
7889 7789 1.628172
7889 7788 1.556075
7889 7789 1.628172
7889 7988 1.421402
7889 7989 1.486666
7889 7790 1.703116
7889 7890 1.627963
7889 7990 1.555652
7890 7790 1.769275
7890 7789 1.697235
7890 7790 1.769275
7890 7989 1.562067
7890 7990 1.627882
7890 7791 1.843954
7890 7891 1.769186
7890 7991 1.697062
7891 7791 1.910512
7891 7790 1.838523
7891 7791 1.910512
7891 7990 1.702945
7891 7991 1.769209
7891 7792 1.984946
7891 7892 1.910504
7891 7992 1.838532
7892 7792 2.051829
7892 7791 1.979902
7892 7792 2.051829
7892 7991 1.843964
7892 7992 1.910586
7892 7793 2.126032
7892 7893 2.051863
7892 7993 1.980009
7893 7793 2.193179
7893 7792 2.121323
7893 7793 2.193179
7893 7992 1.985053
7893 7993 2.051962
7893 7794 2.267166
7893 7894 2.193223
7893 7994 2.121456
7894 7794 2.334535
7894 7793 2.262751
7894 7794 2.334535
7894 7993 2.126165
7894 7994 2.193310
7894 7795 2.408326
7894 7895 2.334568
7894 7995 2.262863
7895 7795 2.475888
7895 7794 2.404171
7895 7795 2.475888
7895 7994 2.267277
7895 7995 2.334629
7895 7796 2.549510
7895 7896 2.475905
7895 7996 2.404240
7896 7796 2.617251
7896 7795 2.545585
7896 7796 2.617251
7896 7995 2.408396
7896 7996 2.475938
7896 7797 2.690730
7896 7897 2.617252
7896 7997 2.545614
7897 7797 2.758639
7897 7796 2.687011
7897 7797 2.758639
7897 7996 2.549539
7897 7997 2.617263
7897 7798 2.831996
7897 7898 2.758629
7897 7998 2.687008
7898 7798 2.900064
7898 7797 2.828463
7898 7798 2.900064
7898 7997 2.690727
7898 7998 2.758623
7898 7799 2.973313
7898 7899 2.900043
7898 7999 2.828436
7899 7799 3.041523
7899 7798 2.969948
7899 7799 3.041523
7899 7998 2.831969
7899 7999 2.900025
7900 7800 11.101809
7900 7801 11.031775
7900 7901 11.101802
7900 8000 11.243221
7900 8001 11.172292
7901 7801 10.960383
7901 7800 11.030868
7901 7801 10.960383
7901 8000 11.173186
7901 8001 11.101811
7901 7802 10.890363
7901 7902 10.960389
7901 8002 11.030884
7902 7802 10.818968
7902 7801 10.889445
7902 7802 10.818968
7902 8001 11.031790
7902 8002 10.960411
7902 7803 10.748960
7902 7903 10.818985
7902 8003 10.889483
7903 7803 10.677559
7903 7802 10.748030
7903 7803 10.677559
7903 8002 10.890401
7903 8003 10.819016
7903 7804 10.607562
7903 7904 10.677583
7903 8004 10.748083
7904 7804 10.536152
7904 7803 10.606619
7904 7804 10.536152
7904 8003 10.749014
7904 8004 10.677618
7904 7805 10.466162
7904 7905 10.536177
7904 8005 10.606678
7905 7805 10.394739
7905 7804 10.465206
7905 7805 10.394739
7905 8004 10.607620
7905 8005 10.536210
7905 7806 10.324756
7905 7906 10.394761
7905 8006 10.465260
7906 7806 10.253319
7906 7805 10.323787
7906 7806 10.253319
7906 8005 10.466215
7906 8006 10.394788
7906 7807 10.183341
7906 7907 10.253335
7906 8007 10.323828
7907 7807 10.111891
7907 7806 10.182359
7907 7807 10.111891
7907 8006 10.324797
7907 8007 10.253352
7907 7808 10.041923
7907 7908 10.111900
7907 8008 10.182384
7908 7808 9.970462
7908 7807 10.040926
7908 7808 9.970462
7908 8007 10.183367
7908 8008 10.111910
7908 7809 9.900506
7908 7909 9.970465
7908 8009 10.040939
7909 7809 9.829039
7909 7808 9.899496
7909 7809 9.829039
7909 8008 10.041935
7909 8009 9.970469
7909 7810 9.759101
7909 7910 9.829039
7909 8010 9.899500
7910 7810 9.687630
7910 7809 9.758077
7910 7810 9.687630
7910 8009 9.900510
7910 8010 9.829040
7910 7811 9.617712
7910 7911 9.687627
7910 8011 9.758074
7911 7811 9.546238
7911 7810 9.616673
7911 7811 9.546238
7911 8010 9.759099
7911 8011 9.687625
7911 7812 9.476339
7911 7912 9.546231
7911 8012 9.616664
7912 7812 9.404860
7912 7811 9.475284
7912 7812 9.404860
7912 8011 9.617703
7912 8012 9.546226
7912 7813 9.334975
7912 7913 9.404845
7912 8013 9.475265
7913 7813 9.263486
7913 7812 9.333904
7913 7813 9.263486
7913 8012 9.476319
7913 8013 9.404833
7913 7814 9.193611
7913 7914 9.263460
7913 8014 9.333868
7914 7814 9.122105
7914 7813 9.192523
7914 7814 9.122105
7914 8013 9.334939
7914 8014 9.263439
7914 7815 9.052234
7914 7915 9.122066
7914 8015 9.192464
7915 7815 8.980706
7915 7814 9.051129
7915 7815 8.980706
7915 8014 9.193552
7915 8015 9.122034
7915 7816 8.910836
7915 7916 8.980654
7915 8016 9.051046
7916 7816 8.839283
7916 7815 8.909714
7916 7816 8.839283
7916 8015 9.052152
7916 8016 8.980612
7916 7817 8.769413
7916 7917 8.839220
7916 8017 8.909612
7917 7817 8.697834
7917 7816 8.768273
7917 7817 8.697834
7917 8016 8.910734
7917 8017 8.839173
7917 7818 8.627971
7917 7918 8.697770
7917 8018 8.768164
7918 7818 8.556370
7918 7817 8.626811
7918 7818 8.556370
7918 8017 8.769304
7918 8018 8.697727
7918 7819 8.486519
7918 7919 8.556315
7918 8019 8.626716
7919 7819 8.414905
7919 7818 8.485340
7919 7819 8.414905
7919 8018 8.627874
7919 8019 8.556288
7919 7820 8.345076
7919 7920 8.414872
7919 8020 8.485281
7920 7820 8.273456
7920 7819 8.343877
7920 7820 8.273456
7920 8019 8.486460
7920 8020 8.414872
7920 7821 8.203658
7920 7921 8.273456
7920 8021 8.343877
7921 7821 8.132040
7921 7820 8.202438
7921 7821 8.132040
7921 8020 8.345076
7921 8021 8.273492
7921 7822 8.062277
7921 7922 8.132077
7921 8022 8.202510
7922 7822 7.990663
7922 7821 8.061036
7922 7822 7.990663
7922 8021 8.203729
7922 8022 8.132149
7922 7823 7.920929
7922 7923 7.990730
7922 8023 8.061174
7923 7823 7.849311
7923 7822 7.919667
7923 7823 7.849311
7923 8022 8.062415
7923 8023 7.990829
7923 7824 7.779598
7923 7924 7.849396
7923 8024 7.919847
7924 7824 7.707962
7924 7823 7.778312
7924 7824 7.707962
7924 8023 7.921110
7924 8024 7.849503
7924 7825 7.638253
7924 7925 7.708042
7924 8025 7.778496
7925 7825 7.566582
7925 7824 7.636943
7925 7825 7.566582
7925 8024 7.779781
7925 8025 7.708134
7925 7826 7.496867
7925 7926 7.566639
7925 8026 7.637090
7926 7826 7.425152
7926 7825 7.495533
7926 7826 7.425152
7926 8025 7.638399
7926 8026 7.566701
7926 7827 7.355432
7926 7927 7.425179
7926 8027 7.495618
7927 7827 7.283674
7927 7826 7.354072
7927 7827 7.283674
7927 8026 7.496952
7927 8027 7.425204
7927 7828 7.213962
7927 7928 7.283675
7927 8028 7.354095
7928 7828 7.142180
7928 7827 7.212575
7928 7828 7.142180
7928 8027 7.355455
7928 8028 7.283675
7928 7829 7.072500
7928 7929 7.142170
7928 8029 7.212564
7929 7829 7.000716
7929 7828 7.071085
7929 7829 7.000716
7929 8028 7.213950
7929 8029 7.142162
7929 7830 6.931093
7929 7930 7.000714
7929 8030 7.071074
7930 7830 6.859328
7930 7829 6.929650
7930 7830 6.859328
7930 8029 7.072488
7930 8030 7.000715
7930 7831 6.789777
7930 7931 6.859343
7930 8031 6.929665
7931 7831 6.718037
7931 7830 6.788304
7931 7831 6.718037
7931 8030 6.931108
7931 8031 6.859358
7931 7832 6.648552
7931 7932 6.718061
7931 8032 6.788344
7932 7832 6.576829
7932 7831 6.647048
7932 7832 6.576829
7932 8031 6.789817
7932 8032 6.718085
7932 7833 6.507391
7932 7933 6.576844
7932 8033 6.647089
7933 7833 6.435660
7933 7832 6.505855
7933 7833 6.435660
7933 8032 6.648593
7933 8033 6.576858
7933 7834 6.366240
7933 7934 6.435639
7933 8034 6.505851
7934 7834 6.294467
7934 7833 6.364668
7934 7834 6.294467
7934 8033 6.507388
7934 8034 6.435619
7934 7835 6.225032
7934 7935 6.294386
7934 8035 6.364572
7935 7835 6.153189
7935 7834 6.223425
7935 7835 6.153189
7935 8034 6.366143
7935 8035 6.294312
7935 7836 6.083714
7935 7936 6.153032
7935 8036 6.223202
7936 7836 6.011774
7936 7835 6.082070
7936 7836 6.011774
7936 8035 6.224809
7936 8036 6.152895
7936 7837 5.942249
7936 7937 6.011543
7936 8037 6.081709
7937 7837 5.870197
7937 7836 5.940566
7937 7837 5.870197
7937 8036 6.083354
7937 8037 6.011345
7937 7838 5.800629
7937 7938 5.869915
7937 8038 5.940093
7938 7838 5.728482
7938 7837 5.798904
7938 7838 5.728482
7938 8037 5.941776
7938 8038 5.869693
7938 7839 5.658915
7938 7939 5.728211
7938 8039 5.798419
7939 7839 5.586731
7939 7838 5.657147
7939 7839 5.586731
7939 8038 5.800144
7939 8039 5.728047
7939 7840 5.517270
7939 7940 5.586596
7939 8040 5.656854
7940 7840 5.445189
7940 7839 5.515457
7940 7840 5.445189
7940 8039 5.658622
7940 8040 5.586653
7940 7841 5.376021
7940 7941 5.445398
7940 8041 5.515725
7941 7841 5.304288
7941 7840 5.374160
7941 7841 5.304288
7941 8040 5.517538
7941 8041 5.445939
7941 7842 5.235697
7941 7942 5.305141
7941 8042 5.375552
7942 7842 5.164660
7942 7841 5.233787
7942 7842 5.164660
7942 8041 5.377412
7942 8042 5.306522
7942 7843 5.096992
7942 7943 5.166508
7942 8043 5.237010
7943 7843 5.027042
7943 7842 5.095029
7943 7843 5.027042
7943 8042 5.238919
7943 8043 5.169115
7943 7844 4.960618
7943 7944 5.030199
7943 8044 5.100781
7944 7844 4.892064
7944 7843 4.958602
7944 7844 4.892064
7944 8043 5.102741
7944 8044 5.034315
7944 7845 4.827016
7944 7945 4.896635
7944 8045 4.967273
7945 7845 4.759911
7945 7844 4.824944
7945 7845 4.759911
7945 8044 4.969286
7945 8045 4.902276
7945 7846 4.696042
7945 7946 4.765662
7945 8046 4.836319
7946 7846 4.630013
7946 7845 4.693912
7946 7846 4.630013
7946 8045 4.838387
7946 8046 4.772413
7946 7847 4.566673
7946 7947 4.636250
7946 8047 4.706887
7947 7847 4.500910
7947 7846 4.564483
7947 7847 4.500910
7947 8046 4.709012
7947 8047 4.643269
7947 7848 4.437142
7947 7948 4.506642
7947 8048 4.577227
7948 7848 4.370515
7948 7847 4.434888
7948 7848 4.370515
7948 8047 4.579412
7948 8048 4.512786
7948 7849 4.305173
7948 7949 4.374578
7948 8049 4.445099
7949 7849 4.236563
7949 7848 4.302850
7949 7849 4.236563
7949 8048 4.447348
7949 8049 4.378744
7949 7850 4.168748
7949 7950 4.238060
7949 8050 4.308527
7950 7850 4.097373
7950 7849 4.166349
7950 7850 4.097373
7950 8049 4.310847
7950 8050 4.239505
7950 7851 4.026726
7950 7951 4.095965
7950 8051 4.166402
7951 7851 3.952392
7951 7850 4.024241
7951 7851 3.952392
7951 8050 4.168801
7951 8051 4.094537
7951 7852 3.879205
7951 7952 3.948395
7951 8052 4.018832
7952 7852 3.802393
7952 7851 3.876626
7952 7852 3.802393
7952 8051 4.021319
7952 8052 3.944609
7952 7853 3.727533
7952 7953 3.796685
7952 8053 3.867142
7953 7853 3.649250
7953 7852 3.724849
7953 7853 3.649250
7953 8052 3.869727
7953 8053 3.791560
7953 7854 3.573906
7953 7954 3.643011
7953 8054 3.713487
7954 7854 3.495247
7954 7853 3.571107
7954 7854 3.495247
7954 8053 3.716179
7954 8054 3.637625
7954 7855 3.420538
7954 7955 3.489561
7954 8055 3.560029
7955 7855 3.342498
7955 7854 3.417613
7955 7855 3.342498
7955 8054 3.562837
7955 8055 3.484870
7955 7856 3.269210
7955 7956 3.338099
7955 8056 3.408514
7956 7856 3.192359
7956 7855 3.266150
7956 7856 3.192359
7956 8055 3.411447
7956 8056 3.334629
7956 7857 3.120789
7956 7957 3.189484
7956 8057 3.259796
7957 7857 3.045278
7957 7856 3.117583
7957 7857 3.045278
7957 8056 3.262862
7957 8057 3.187346
7957 7858 2.975319
7957 7958 3.043767
7957 8058 3.113931
7958 7858 2.900944
7958 7857 2.971956
7958 7858 2.900944
7958 8057 3.117140
7958 8058 3.042736
7958 7859 2.832243
7958 7959 2.900407
7958 8059 2.970392
7959 7859 2.758639
7959 7858 2.828710
7959 7859 2.758639
7959 8058 2.973756
7959 8059 2.900118
7959 7860 2.690774
7959 7960 2.758634
7959 8060 2.828427
7960 7860 2.617550
7960 7859 2.687055
7960 7860 2.617550
7960 8059 2.831960
7960 8060 2.758717
7960 7861 2.550160
7960 7961 2.617709
7960 8061 2.687315
7961 7861 2.476995
7961 7860 2.546236
7961 7861 2.476995
7961 8060 2.691034
7961 8061 2.617880
7961 7862 2.409833
7961 7962 2.477075
7961 8062 2.546509
7962 7862 2.336497
7962 7861 2.405679
7962 7862 2.336497
7962 8061 2.550432
7962 8062 2.477150
7962 7863 2.269432
7962 7963 2.336375
7962 8063 2.405658
7963 7863 2.195775
7963 7862 2.265022
7963 7863 2.195775
7963 8062 2.409811
7963 8063 2.336262
7963 7864 2.128750
7963 7964 2.195405
7963 8064 2.264563
7964 7864 2.054685
7964 7863 2.124048
7964 7864 2.054685
7964 8063 2.268974
7964 8064 2.195079
7964 7865 1.987719
7964 7965 2.054092
7964 8065 2.123153
7965 7865 1.913197
7965 7864 1.982681
7965 7865 1.913197
7965 8064 2.127858
7965 8065 2.053580
7965 7866 1.846349
7965 7966 1.912445
7965 8066 1.981439
7966 7866 1.771363
7966 7865 1.840925
7966 7866 1.771363
7966 8065 1.986479
7966 8066 1.911820
7966 7867 1.704742
7966 7967 1.770557
7966 8067 1.839509
7967 7867 1.629318
7967 7866 1.698866
7967 7867 1.629318
7967 8066 1.844938
7967 8067 1.769933
7967 7868 1.563090
7967 7968 1.628601
7967 8068 1.697532
7968 7868 1.487288
7968 7867 1.556679
7968 7868 1.487288
7968 8067 1.703413
7968 8068 1.628126
7968 7869 1.421643
7968 7969 1.486802
7968 8069 1.555716
7969 7869 1.345505
7969 7868 1.414592
7969 7869 1.345505
7969 8068 1.562131
7969 8069 1.486609
7969 7870 1.280647
7969 7970 1.345363
7969 8070 1.414244
7970 7870 1.204171
7970 7869 1.272814
7970 7870 1.204171
7970 8069 1.421297
7970 8070 1.345542
7970 7871 1.140286
7970 7971 1.204409
7970 8071 1.273212
7971 7871 1.063360
7971 7870 1.131483
7971 7871 1.063360
7971 8070 1.281042
7971 8071 1.204959
7971 7872 1.000623
7971 7972 1.063921
7971 8072 1.132570
7972 7872 0.922990
7972 7871 0.990579
7972 7872 0.922990
7972 8071 1.141365
7972 8072 1.064735
7972 7873 0.861610
7972 7973 0.923733
7972 8073 0.992114
7973 7873 0.782869
7973 7872 0.849925
7973 7873 0.782869
7973 8072 1.002143
7973 8073 0.924646
7973 7874 0.723197
7973 7974 0.783602
7973 8074 0.851552
7974 7874 0.642774
7974 7873 0.709235
7974 7874 0.642774
7974 8073 0.863215
7974 8074 0.784429
7974 7875 0.585581
7974 7975 0.643355
7974 8075 0.710632
7975 7875 0.502666
7975 7874 0.568247
7975 7875 0.502666
7975 8074 0.724568
7975 8075 0.643966
7975 7876 0.449604
7975 7976 0.503005
7975 8076 0.569194
7976 7876 0.362890
7976 7875 0.426783
7976 7876 0.362890
7976 8075 0.586499
7976 8076 0.503341
